province_name,year,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure,latitude_center,longitude_center,latitude_min,longitude_min,latitude_max,longitude_max,surface_elevation,avg_ndvi,soil_ph_level,soil_organic_carbon,soil_nitrogen_content,soil_sand_ratio,soil_clay_ratio
Thai Binh,2007,rice,winter_spring,81.7,61.0,498.6,23.904615384615383,8.54,37.32,24.18,22.014615384615382,3.626923076923077,14.456153846153846,80.67615384615384,2.6553846153846155,101.00923076923075,20.465305,106.268285,20.0771551,106.1096698,20.7289887,107.1192846,3.0,0.4652,5.9,1.72,0.1389,25.5,39.1
Thai Binh,2007,sweet_potato,annual,5.1,115.8824,59.1,23.904615384615383,8.54,37.32,24.18,22.014615384615382,3.626923076923077,14.456153846153846,80.67615384615384,2.6553846153846155,101.00923076923075,20.465305,106.268285,20.0771551,106.1096698,20.7289887,107.1192846,3.0,0.4652,5.9,1.72,0.1389,25.5,39.1
Thai Nguyen,2007,cassava,annual,3.8,98.9474,37.6,22.782307692307693,4.83,39.73,23.065384615384616,20.48307692307692,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307692,21.4588378,105.9898843,21.3264833,105.4311192,22.7413755,106.2469976,18.0,0.4864,6.1,2.03,0.1479,27.8,29.6
Thai Nguyen,2007,maize,annual,17.8,42.0,74.8,22.782307692307693,4.83,39.73,23.065384615384616,20.48307692307692,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307692,21.4588378,105.9898843,21.3264833,105.4311192,22.7413755,106.2469976,18.0,0.4864,6.1,2.03,0.1479,27.8,29.6
Thai Nguyen,2007,rice,main_rainy,41.7,47.4,197.8,22.782307692307693,4.83,39.73,23.065384615384616,20.48307692307692,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307692,21.4588378,105.9898843,21.3264833,105.4311192,22.7413755,106.2469976,18.0,0.4864,6.1,2.03,0.1479,27.8,29.6
Thai Nguyen,2007,rice,winter_spring,28.5,44.4,126.6,22.782307692307693,4.83,39.73,23.065384615384616,20.48307692307692,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307692,21.4588378,105.9898843,21.3264833,105.4311192,22.7413755,106.2469976,18.0,0.4864,6.1,2.03,0.1479,27.8,29.6
Thai Nguyen,2007,sweet_potato,annual,8.7,57.7011,50.2,22.782307692307693,4.83,39.73,23.065384615384616,20.48307692307692,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307692,21.4588378,105.9898843,21.3264833,105.4311192,22.7413755,106.2469976,18.0,0.4864,6.1,2.03,0.1479,27.8,29.6
Thanh Hoa,2007,cassava,annual,15.2,105.7895,160.8,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153843,82.06923076923077,2.1823076923076923,100.23230769230769,19.9353032,105.4892382,19.1874673,104.3759531,20.6699877,106.269077,14.0,0.5108,6.1,1.13,0.0994,27.9,37.7
Thanh Hoa,2007,maize,annual,59.4,39.5,234.5,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153843,82.06923076923077,2.1823076923076923,100.23230769230769,19.9353032,105.4892382,19.1874673,104.3759531,20.6699877,106.269077,14.0,0.5108,6.1,1.13,0.0994,27.9,37.7
Thanh Hoa,2007,rice,main_rainy,135.7,50.3,683.0,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153843,82.06923076923077,2.1823076923076923,100.23230769230769,19.9353032,105.4892382,19.1874673,104.3759531,20.6699877,106.269077,14.0,0.5108,6.1,1.13,0.0994,27.9,37.7
Thanh Hoa,2007,rice,winter_spring,118.7,55.4,657.1,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153843,82.06923076923077,2.1823076923076923,100.23230769230769,19.9353032,105.4892382,19.1874673,104.3759531,20.6699877,106.269077,14.0,0.5108,6.1,1.13,0.0994,27.9,37.7
Thanh Hoa,2007,sweet_potato,annual,15.8,62.9114,99.4,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153843,82.06923076923077,2.1823076923076923,100.23230769230769,19.9353032,105.4892382,19.1874673,104.3759531,20.6699877,106.269077,14.0,0.5108,6.1,1.13,0.0994,27.9,37.7
Thua Thien Hue,2007,cassava,annual,7.3,156.1644,114.0,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Thua Thien Hue,2007,maize,annual,1.7,38.2,6.5,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Thua Thien Hue,2007,rice,main_rainy,0.6,15.0,0.9,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Thua Thien Hue,2007,rice,summer_autumn_fall,24.0,50.1,120.2,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Thua Thien Hue,2007,rice,winter_spring,25.7,53.9,138.5,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Thua Thien Hue,2007,sweet_potato,annual,4.7,47.8723,22.5,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538464,83.01846153846154,2.7146153846153847,99.12615384615384,16.4807265,107.6745363,15.9949311,107.0343436,17.1109141,108.4805829,5.0,0.4739,5.7,3.5,0.2403,34.8,33.7
Tien Giang,2007,maize,annual,4.2,31.9,13.4,27.15230769230769,18.26,37.82,27.74,25.160769230769237,4.803846153846154,18.38153846153846,80.50846153846153,3.08,100.74846153846154,10.3378539,106.6048017,10.7737388,105.2596406,10.8017546,105.3500255,0.0,0.5933,6.5,2.45,0.2527,21.2,38.1
Tien Giang,2007,rice,summer_autumn_fall,163.4,47.5,775.5,27.15230769230769,18.26,37.82,27.74,25.160769230769237,4.803846153846154,18.38153846153846,80.50846153846153,3.08,100.74846153846154,10.3378539,106.6048017,10.7737388,105.2596406,10.8017546,105.3500255,0.0,0.5933,6.5,2.45,0.2527,21.2,38.1
Tien Giang,2007,rice,winter_spring,83.4,63.7,531.2,27.15230769230769,18.26,37.82,27.74,25.160769230769237,4.803846153846154,18.38153846153846,80.50846153846153,3.08,100.74846153846154,10.3378539,106.6048017,10.7737388,105.2596406,10.8017546,105.3500255,0.0,0.5933,6.5,2.45,0.2527,21.2,38.1
Tien Giang,2007,sweet_potato,annual,0.3,110.0,3.3,27.15230769230769,18.26,37.82,27.74,25.160769230769237,4.803846153846154,18.38153846153846,80.50846153846153,3.08,100.74846153846154,10.3378539,106.6048017,10.7737388,105.2596406,10.8017546,105.3500255,0.0,0.5933,6.5,2.45,0.2527,21.2,38.1
Tra Vinh,2007,maize,annual,5.4,44.1,23.8,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.864615384615385,100.89,9.7790219,106.3597521,9.0800586,105.9530798,10.0822343,106.8722725,0.0,0.5383,6.2,4.93,0.2894,26.6,40.3
Tra Vinh,2007,rice,main_rainy,93.2,33.8,315.3,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.864615384615385,100.89,9.7790219,106.3597521,9.0800586,105.9530798,10.0822343,106.8722725,0.0,0.5383,6.2,4.93,0.2894,26.6,40.3
Tra Vinh,2007,rice,summer_autumn_fall,81.1,47.4,384.6,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.864615384615385,100.89,9.7790219,106.3597521,9.0800586,105.9530798,10.0822343,106.8722725,0.0,0.5383,6.2,4.93,0.2894,26.6,40.3
Tra Vinh,2007,rice,winter_spring,49.7,46.3,229.9,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.864615384615385,100.89,9.7790219,106.3597521,9.0800586,105.9530798,10.0822343,106.8722725,0.0,0.5383,6.2,4.93,0.2894,26.6,40.3
Tra Vinh,2007,sweet_potato,annual,1.9,130.5263,24.8,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.704615384615384,80.82307692307693,2.864615384615385,100.89,9.7790219,106.3597521,9.0800586,105.9530798,10.0822343,106.8722725,0.0,0.5383,6.2,4.93,0.2894,26.6,40.3
Tuyen Quang,2007,cassava,annual,5.0,130.0,65.0,23.303846153846152,4.47,41.79,23.565384615384616,20.93230769230769,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81,21.6621744,105.3569853,21.6834105,105.0927759,21.8660164,105.2933426,64.0,0.5151,6.3,1.94,0.1537,27.2,34.6
Tuyen Quang,2007,maize,annual,17.7,41.4,73.2,23.303846153846152,4.47,41.79,23.565384615384616,20.93230769230769,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81,21.6621744,105.3569853,21.6834105,105.0927759,21.8660164,105.2933426,64.0,0.5151,6.3,1.94,0.1537,27.2,34.6
Tuyen Quang,2007,rice,main_rainy,26.0,56.5,147.0,23.303846153846152,4.47,41.79,23.565384615384616,20.93230769230769,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81,21.6621744,105.3569853,21.6834105,105.0927759,21.8660164,105.2933426,64.0,0.5151,6.3,1.94,0.1537,27.2,34.6
Tuyen Quang,2007,rice,winter_spring,19.5,54.1,105.4,23.303846153846152,4.47,41.79,23.565384615384616,20.93230769230769,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81,21.6621744,105.3569853,21.6834105,105.0927759,21.8660164,105.2933426,64.0,0.5151,6.3,1.94,0.1537,27.2,34.6
Tuyen Quang,2007,sweet_potato,annual,4.4,59.0909,26.0,23.303846153846152,4.47,41.79,23.565384615384616,20.93230769230769,3.713846153846154,13.84769230769231,76.91615384615385,1.7438461538461536,99.81,21.6621744,105.3569853,21.6834105,105.0927759,21.8660164,105.2933426,64.0,0.5151,6.3,1.94,0.1537,27.2,34.6
Vinh Long,2007,cassava,annual,0.2,150.0,3.0,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.071538461538463,80.82307692307693,2.864615384615385,100.89,10.0745511,105.9442851,9.0800586,105.6818716,10.3403324,106.9933717,-2.0,0.5917,6.2,2.78,0.3414,24.6,35.9
Vinh Long,2007,maize,annual,1.0,20.0,2.0,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.071538461538463,80.82307692307693,2.864615384615385,100.89,10.0745511,105.9442851,9.0800586,105.6818716,10.3403324,106.9933717,-2.0,0.5917,6.2,2.78,0.3414,24.6,35.9
Vinh Long,2007,rice,summer_autumn_fall,89.8,43.7,392.0,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.071538461538463,80.82307692307693,2.864615384615385,100.89,10.0745511,105.9442851,9.0800586,105.6818716,10.3403324,106.9933717,-2.0,0.5917,6.2,2.78,0.3414,24.6,35.9
Vinh Long,2007,rice,winter_spring,68.5,61.1,418.8,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.071538461538463,80.82307692307693,2.864615384615385,100.89,10.0745511,105.9442851,9.0800586,105.6818716,10.3403324,106.9933717,-2.0,0.5917,6.2,2.78,0.3414,24.6,35.9
Vinh Long,2007,sweet_potato,annual,6.1,298.3607,182.0,27.15,18.72,38.11,27.863076923076925,25.183846153846154,4.382307692307692,18.071538461538463,80.82307692307693,2.864615384615385,100.89,10.0745511,105.9442851,9.0800586,105.6818716,10.3403324,106.9933717,-2.0,0.5917,6.2,2.78,0.3414,24.6,35.9
Vinh Phuc,2007,maize,annual,15.2,33.9,51.6,23.433846153846154,4.73,41.92,23.64538461538461,21.264615384615382,3.752307692307693,13.84769230769231,78.56846153846153,1.8261538461538465,100.10692307692308,21.2491685,105.4692619,21.1544314,105.9841135,21.1944314,106.0241135,13.0,0.4727,6.2,1.28,0.1526,30.6,29.4
Vinh Phuc,2007,rice,main_rainy,33.6,49.5,166.3,23.433846153846154,4.73,41.92,23.64538461538461,21.264615384615382,3.752307692307693,13.84769230769231,78.56846153846153,1.8261538461538465,100.10692307692308,21.2491685,105.4692619,21.1544314,105.9841135,21.1944314,106.0241135,13.0,0.4727,6.2,1.28,0.1526,30.6,29.4
Vinh Phuc,2007,rice,winter_spring,35.4,42.3,149.9,23.433846153846154,4.73,41.92,23.64538461538461,21.264615384615382,3.752307692307693,13.84769230769231,78.56846153846153,1.8261538461538465,100.10692307692308,21.2491685,105.4692619,21.1544314,105.9841135,21.1944314,106.0241135,13.0,0.4727,6.2,1.28,0.1526,30.6,29.4
Vinh Phuc,2007,sweet_potato,annual,3.7,77.8378,28.8,23.433846153846154,4.73,41.92,23.64538461538461,21.264615384615382,3.752307692307693,13.84769230769231,78.56846153846153,1.8261538461538465,100.10692307692308,21.2491685,105.4692619,21.1544314,105.9841135,21.1944314,106.0241135,13.0,0.4727,6.2,1.28,0.1526,30.6,29.4
Yen Bai,2007,cassava,annual,14.5,187.931,272.5,19.00076923076923,0.49,34.85,19.122307692307693,16.66769230769231,2.5623076923076926,13.820769230769232,77.52153846153846,0.8861538461538461,89.51692307692308,21.5858342,104.50706,21.3259198,103.8862366,22.2918652,105.1003814,280.0,0.5596,5.9699,1.5213,0.1324,28.8265,35.662
Yen Bai,2007,maize,annual,15.8,25.3,39.9,19.00076923076923,0.49,34.85,19.122307692307693,16.66769230769231,2.5623076923076926,13.820769230769232,77.52153846153846,0.8861538461538461,89.51692307692308,21.5858342,104.50706,21.3259198,103.8862366,22.2918652,105.1003814,280.0,0.5596,5.9699,1.5213,0.1324,28.8265,35.662
Yen Bai,2007,rice,main_rainy,24.4,39.2,95.6,19.00076923076923,0.49,34.85,19.122307692307693,16.66769230769231,2.5623076923076926,13.820769230769232,77.52153846153846,0.8861538461538461,89.51692307692308,21.5858342,104.50706,21.3259198,103.8862366,22.2918652,105.1003814,280.0,0.5596,5.9699,1.5213,0.1324,28.8265,35.662
Yen Bai,2007,rice,winter_spring,17.1,48.3,82.6,19.00076923076923,0.49,34.85,19.122307692307693,16.66769230769231,2.5623076923076926,13.820769230769232,77.52153846153846,0.8861538461538461,89.51692307692308,21.5858342,104.50706,21.3259198,103.8862366,22.2918652,105.1003814,280.0,0.5596,5.9699,1.5213,0.1324,28.8265,35.662
Yen Bai,2007,sweet_potato,annual,2.9,52.069,15.1,19.00076923076923,0.49,34.85,19.122307692307693,16.66769230769231,2.5623076923076926,13.820769230769232,77.52153846153846,0.8861538461538461,89.51692307692308,21.5858342,104.50706,21.3259198,103.8862366,22.2918652,105.1003814,280.0,0.5596,5.9699,1.5213,0.1324,28.8265,35.662
An Giang,2008,cassava,annual,1.0,239.0,23.9,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
An Giang,2008,maize,annual,11.5,74.4,85.6,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
An Giang,2008,rice,main_rainy,8.1,38.3,31.0,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
An Giang,2008,rice,summer_autumn_fall,324.7,55.1,1788.0,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
An Giang,2008,rice,winter_spring,231.7,73.1,1694.8,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
An Giang,2008,sweet_potato,annual,0.2,220.0,4.4,27.525384615384613,19.11,39.96,28.095384615384617,25.12538461538461,3.2992307692307694,17.76076923076923,77.77846153846154,2.3546153846153848,100.7976923076923,10.3109073,105.2141844,8.9945558,103.0522427,10.9622908,105.5756159,4.0,0.5651,5.7,1.93,0.2296,21.1,42.3
Ba Ria - Vung Tau,2008,cassava,annual,8.1,231.1111,187.2,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Ba Ria - Vung Tau,2008,maize,annual,18.9,42.5,80.3,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Ba Ria - Vung Tau,2008,rice,main_rainy,12.5,33.4,41.7,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Ba Ria - Vung Tau,2008,rice,summer_autumn_fall,6.6,33.9,22.4,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Ba Ria - Vung Tau,2008,rice,winter_spring,5.0,42.8,21.4,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Ba Ria - Vung Tau,2008,sweet_potato,annual,0.2,40.0,0.8,27.07923076923077,22.13,32.5,28.151538461538465,25.111538461538466,3.945384615384616,18.838461538461537,79.67,4.769230769230769,100.49076923076925,10.6278105,107.2803521,10.3667476,107.0841935,10.3669524,107.0844266,101.0,0.581,5.9,1.35,0.1212,30.5,37.9
Bac Giang,2008,cassava,annual,5.4,125.3704,67.7,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693,21.3586912,106.2747677,21.1219509,105.8805752,21.6262727,107.0335769,13.0,0.5084,6.3,1.48,0.121,27.0,34.7
Bac Giang,2008,maize,annual,15.6,32.7,51.0,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693,21.3586912,106.2747677,21.1219509,105.8805752,21.6262727,107.0335769,13.0,0.5084,6.3,1.48,0.121,27.0,34.7
Bac Giang,2008,rice,main_rainy,59.8,50.1,254.6,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693,21.3586912,106.2747677,21.1219509,105.8805752,21.6262727,107.0335769,13.0,0.5084,6.3,1.48,0.121,27.0,34.7
Bac Giang,2008,rice,winter_spring,50.1,52.7,263.8,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693,21.3586912,106.2747677,21.1219509,105.8805752,21.6262727,107.0335769,13.0,0.5084,6.3,1.48,0.121,27.0,34.7
Bac Giang,2008,sweet_potato,annual,8.9,99.6629,88.7,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693,21.3586912,106.2747677,21.1219509,105.8805752,21.6262727,107.0335769,13.0,0.5084,6.3,1.48,0.121,27.0,34.7
Bac Kan,2008,cassava,annual,2.2,109.0909,24.0,21.173076923076923,2.36,38.15,21.253076923076925,19.17076923076923,4.61,12.362307692307692,79.85076923076923,1.2384615384615385,97.72615384615384,22.2220567,105.8681756,21.804335,105.4311192,22.7413755,106.2469976,146.0,0.5573,6.0,1.22,0.1456,22.1,40.0
Bac Kan,2008,maize,annual,16.7,35.0,58.4,21.173076923076923,2.36,38.15,21.253076923076925,19.17076923076923,4.61,12.362307692307692,79.85076923076923,1.2384615384615385,97.72615384615384,22.2220567,105.8681756,21.804335,105.4311192,22.7413755,106.2469976,146.0,0.5573,6.0,1.22,0.1456,22.1,40.0
Bac Kan,2008,rice,main_rainy,14.1,42.7,61.0,21.173076923076923,2.36,38.15,21.253076923076925,19.17076923076923,4.61,12.362307692307692,79.85076923076923,1.2384615384615385,97.72615384615384,22.2220567,105.8681756,21.804335,105.4311192,22.7413755,106.2469976,146.0,0.5573,6.0,1.22,0.1456,22.1,40.0
Bac Kan,2008,rice,winter_spring,7.1,46.2,32.8,21.173076923076923,2.36,38.15,21.253076923076925,19.17076923076923,4.61,12.362307692307692,79.85076923076923,1.2384615384615385,97.72615384615384,22.2220567,105.8681756,21.804335,105.4311192,22.7413755,106.2469976,146.0,0.5573,6.0,1.22,0.1456,22.1,40.0
Bac Kan,2008,sweet_potato,annual,0.6,41.6667,2.5,21.173076923076923,2.36,38.15,21.253076923076925,19.17076923076923,4.61,12.362307692307692,79.85076923076923,1.2384615384615385,97.72615384615384,22.2220567,105.8681756,21.804335,105.4311192,22.7413755,106.2469976,146.0,0.5573,6.0,1.22,0.1456,22.1,40.0
Bac Lieu,2008,maize,annual,0.2,35.0,0.7,26.97615384615385,20.81,38.0,27.457692307692305,25.096153846153847,4.604615384615385,17.198461538461537,81.66461538461537,2.976153846153846,100.88846153846154,9.401815,105.4487128,8.291231,105.2323669,9.6375498,106.0553036,3.0,0.5176,5.4,2.75,0.3489,34.2,39.1
Bac Lieu,2008,rice,main_rainy,65.9,45.1,297.1,26.97615384615385,20.81,38.0,27.457692307692305,25.096153846153847,4.604615384615385,17.198461538461537,81.66461538461537,2.976153846153846,100.88846153846154,9.401815,105.4487128,8.291231,105.2323669,9.6375498,106.0553036,3.0,0.5176,5.4,2.75,0.3489,34.2,39.1
Bac Lieu,2008,rice,summer_autumn_fall,49.1,47.8,234.6,26.97615384615385,20.81,38.0,27.457692307692305,25.096153846153847,4.604615384615385,17.198461538461537,81.66461538461537,2.976153846153846,100.88846153846154,9.401815,105.4487128,8.291231,105.2323669,9.6375498,106.0553036,3.0,0.5176,5.4,2.75,0.3489,34.2,39.1
Bac Lieu,2008,rice,winter_spring,40.0,58.2,232.7,26.97615384615385,20.81,38.0,27.457692307692305,25.096153846153847,4.604615384615385,17.198461538461537,81.66461538461537,2.976153846153846,100.88846153846154,9.401815,105.4487128,8.291231,105.2323669,9.6375498,106.0553036,3.0,0.5176,5.4,2.75,0.3489,34.2,39.1
Bac Lieu,2008,sweet_potato,annual,0.6,55.0,3.3,26.97615384615385,20.81,38.0,27.457692307692305,25.096153846153847,4.604615384615385,17.198461538461537,81.66461538461537,2.976153846153846,100.88846153846154,9.401815,105.4487128,8.291231,105.2323669,9.6375498,106.0553036,3.0,0.5176,5.4,2.75,0.3489,34.2,39.1
Bac Ninh,2008,maize,annual,2.5,39.2,9.8,22.76846153846154,4.54,38.68,23.02769230769231,20.857692307692307,4.844615384615385,12.772307692307692,80.50692307692307,2.126153846153846,100.86076923076924,21.0782579,106.2172111,20.969332,105.8805752,21.6262727,107.0335769,3.0,0.41,6.1,1.24,0.1541,24.5,41.9
Bac Ninh,2008,rice,main_rainy,38.2,53.1,199.0,22.76846153846154,4.54,38.68,23.02769230769231,20.857692307692307,4.844615384615385,12.772307692307692,80.50692307692307,2.126153846153846,100.86076923076924,21.0782579,106.2172111,20.969332,105.8805752,21.6262727,107.0335769,3.0,0.41,6.1,1.24,0.1541,24.5,41.9
Bac Ninh,2008,rice,winter_spring,38.0,63.5,241.3,22.76846153846154,4.54,38.68,23.02769230769231,20.857692307692307,4.844615384615385,12.772307692307692,80.50692307692307,2.126153846153846,100.86076923076924,21.0782579,106.2172111,20.969332,105.8805752,21.6262727,107.0335769,3.0,0.41,6.1,1.24,0.1541,24.5,41.9
Bac Ninh,2008,sweet_potato,annual,1.2,122.5,14.7,22.76846153846154,4.54,38.68,23.02769230769231,20.857692307692307,4.844615384615385,12.772307692307692,80.50692307692307,2.126153846153846,100.86076923076924,21.0782579,106.2172111,20.969332,105.8805752,21.6262727,107.0335769,3.0,0.41,6.1,1.24,0.1541,24.5,41.9
Ben Tre,2008,maize,annual,0.7,30.0,2.1,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.09692307692308,82.7523076923077,4.866153846153846,100.89923076923075,10.0714766,106.5924532,9.4272857,106.0275158,10.3403324,106.9933717,-1.0,0.5875,6.6,3.33,0.3147,23.2,37.7
Ben Tre,2008,rice,main_rainy,34.1,40.9,139.4,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.09692307692308,82.7523076923077,4.866153846153846,100.89923076923075,10.0714766,106.5924532,9.4272857,106.0275158,10.3403324,106.9933717,-1.0,0.5875,6.6,3.33,0.3147,23.2,37.7
Ben Tre,2008,rice,summer_autumn_fall,24.5,42.2,103.4,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.09692307692308,82.7523076923077,4.866153846153846,100.89923076923075,10.0714766,106.5924532,9.4272857,106.0275158,10.3403324,106.9933717,-1.0,0.5875,6.6,3.33,0.3147,23.2,37.7
Ben Tre,2008,rice,winter_spring,20.6,57.4,118.3,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.09692307692308,82.7523076923077,4.866153846153846,100.89923076923075,10.0714766,106.5924532,9.4272857,106.0275158,10.3403324,106.9933717,-1.0,0.5875,6.6,3.33,0.3147,23.2,37.7
Ben Tre,2008,sweet_potato,annual,0.2,85.0,1.7,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.09692307692308,82.7523076923077,4.866153846153846,100.89923076923075,10.0714766,106.5924532,9.4272857,106.0275158,10.3403324,106.9933717,-1.0,0.5875,6.6,3.33,0.3147,23.2,37.7
